id,work_title,episode_title,excerpt_fa,excerpt_en,question_fa,question_en,answer_fa,answer_en,summary_fa,summary_en,difficulty,type,source,tags
480,"Shahnameh","داستان رویش مار بر شانه‌های ضحاک","مگر تا یکی چاره سازد نهان / که پردخته گردد ز مردم جهان","His secret plan: to cleanse the earth / Of human souls, of human worth","نتیجهٔ نهایی طرح ابلیس چه بود؟","What was the ultimate result of Satan’s plan?","پاکسازی جهان از انسان‌ها","To purge the world of human beings","طرح نهایی ابلیس، پاکسازی جهان از وجود انسان‌ها بود.","Satan’s ultimate plan was to purge the world of human beings.","Medium","Apocalypse, Evil, Annihilation","Shahnameh by Ferdowsi","Satan, Apocalypse, Humanity, Annihilation"
481,"Shahnameh","سقوط جمشید","از آن پس برآمد ز ایران خروش / پدید آمد از هر سویی جنگ و جوش","From then on, uproar rose from Iran / War and chaos erupted on every plain","ایران پس از جمشید چه شد؟","What happened in Iran after Jamshid?","شورش و جنگ در سراسر ایران","Rebellion and war spread across Iran","پس از دور شدن فره ایزدی از جمشید، ایران درگیر جنگ و شورش شد.","After the divine glory left Jamshid, Iran fell into chaos and rebellion.","Medium","Chaos, Rebellion, Downfall, Kingship","Shahnameh by Ferdowsi","Jamshid, Zahhak, Rebellion, Divine Glory, Downfall"
482,"Shahnameh","سقوط جمشید","سیه گشت رخشنده روز سپید / گسستند پیوند از جمّشید","The bright white day turned black / People severed their bond with Jamshid","مردم ایران چه کردند؟","What did the Iranian people do?","از جمشید روگردان شدند","They turned away from Jamshid","روزهای روشن ایران با دوری مردم از جمشید، سیاه شد.","Iran’s bright days turned dark as people abandoned Jamshid.","Medium","Betrayal, Darkness, Loss of Favor","Shahnameh by Ferdowsi","Jamshid, People, Betrayal, Divine Light"
483,"Shahnameh","سقوط جمشید","بر او تیره شد فرّهٔ ایزدی / به کژی گرایید و نابخردی","His divine glory darkened and fled / He turned to crookedness and folly instead","چرا فره ایزدی از جمشید دور شد؟","Why did the divine glory leave Jamshid?","به دلیل کژی و نابخردی او","Due to his arrogance and folly","وقتی جمشید به غرور و نادانی روی آورد، فره ایزدی از او جدا شد.","When Jamshid succumbed to arrogance and folly, the divine glory abandoned him.","Medium","Divine Glory, Arrogance, Fall from Grace","Shahnameh by Ferdowsi","Jamshid, Fereh, Arrogance, Downfall"
484,"Shahnameh","سقوط جمشید","پدید آمد از هر سویی خسروی / یکی نامجویی ز هر پهلُوی","From every side rose false kings / Claimants without royal lineage or wings","چه کسانی مدعی پادشاهی شدند؟","Who claimed the throne?","افراد بی‌نسبت و بی‌اصل","Those without royal lineage","پس از ضعف جمشید، بی‌شمار مدعی بی‌اصل به پادشاهی رسیدند.","After Jamshid’s weakness, countless baseless claimants rose to kingship.","Medium","Usurpers, False Kings, Power Vacuum","Shahnameh by Ferdowsi","Jamshid, Usurpers, Claimants, Kingship"
485,"Shahnameh","سقوط جمشید","سپه کرده و جنگ را ساخته / دل از مهر جمشید پرداخته","They raised armies, prepared for war / Turned their hearts from Jamshid’s grace once more","مدعیان چه کار کردند؟","What did the claimants do?","سپاه ساختند و علیه جمشید شورش کردند","They built armies and rebelled against Jamshid","هر مدعی سپاهی تشکیل داد و برای جنگ با جمشید آماده شد.","Each claimant formed an army and prepared to wage war against Jamshid.","Medium","Rebellion, Military, War Preparation","Shahnameh by Ferdowsi","Jamshid, Rebellion, Armies, Claimants"
486,"Shahnameh","سقوط جمشید","یکایک ز ایران برآمد سپاه / سوی تازیان برگرفتند راه","One by one, armies rose from Iran / Marched toward the land of the Arabs, fan","چه کسانی به سمت عربستان رفتند؟","Who marched toward Arabia?","برخی از سپاهیان ایران","Some of Iran’s warriors","گروهی از سپاهیان ایران به سمت عربستان حرکت کردند تا ضحاک را بیابند.","Some Iranian warriors marched toward Arabia seeking Zahhak.","Medium","Migration, Seeking Power, Alliance","Shahnameh by Ferdowsi","Warriors, Zahhak, Arabia, Alliance"
487,"Shahnameh","سقوط جمشید","شنودند کان‌جا یکی مهتر است / پر از هول شاه اژدها پیکر است","They heard there ruled a mighty lord / A dragon-bodied king, feared and adored","آنها در عربستان چه شنیدند؟","What did they hear in Arabia?","پادشاهی اژدهاپیکر و مهیب حاکم است","That a fearsome, dragon-bodied king ruled","آنها شنیدند در عربستان، پادشاهی اژدهاپیکر و ترسناک حکومت می‌کند.","They heard that in Arabia, a terrifying dragon-bodied king reigned.","Medium","Zahhak, Fear, Tyranny, Legend","Shahnameh by Ferdowsi","Zahhak, Dragon King, Arabia, Tyranny"
488,"Shahnameh","سقوط جمشید","سواران ایران همه شاه‌جوی / نهادند یک‌سر به ضحاک روی","Iran’s riders, seeking a new king / Turned their faces to Zahhak, offering","سواران ایران به چه کسی روی آوردند؟","Whom did Iran’s riders turn to?","ضحاک","Zahhak","سواران ایران به دنبال پادشاهی جدید، به ضحاک روی آوردند.","Iran’s riders, seeking a new king, turned their allegiance to Zahhak.","Medium","Allegiance, New King, Transition","Shahnameh by Ferdowsi","Riders, Zahhak, Allegiance, Kingship"
489,"Shahnameh","سقوط جمشید","به شاهی بر او آفرین خواندند / ورا شاه ایران زمین خواندند","They praised him and hailed him king / Crowned him ruler of Iran’s everything","ایرانیان چه کاری برای ضحاک انجام دادند؟","What did Iranians do for Zahhak?","او را شاه ایران نامیدند","They named him King of Iran","ایرانیان ضحاک را شاه خود خواندند و او را تحسین کردند.","Iranians hailed Zahhak as their king and praised him.","Medium","Coronation, Praise, Legitimization","Shahnameh by Ferdowsi","Zahhak, Coronation, Praise, Kingship"
490,"Shahnameh","سقوط جمشید","کی اژدهافش بیامد چو باد / به ایران زمین تاج بر سر نهاد","The dragon-king came swift as wind / Placed the crown on his head — fate assigned","ضحاک چگونه به ایران آمد؟","How did Zahhak come to Iran?","مثل باد، سریع و قدرتمند","Swift as the wind, powerful and bold","ضحاک مثل باد به ایران آمد و تاج پادشاهی را بر سر نهاد.","Zahhak came to Iran swift as the wind and placed the crown upon his head.","Medium","Arrival, Speed, Coronation","Shahnameh by Ferdowsi","Zahhak, Arrival, Crown, Kingship"
491,"Shahnameh","سقوط جمشید","از ایران و از تازیان لشکری / گزین کرد گرد از همه کشوری","From Iran and Arab lands he chose / A host of heroes, as all foes oppose","ضحاک چه کاری کرد؟","What did Zahhak do?","لشکری از ایرانیان و عرب‌ها تشکیل داد","Formed an army from Iranians and Arabs","ضحاک از دو قوم ایرانی و عرب، لشکری از پهلوانان گردآورد.","Zahhak gathered an army of heroes from both Iranians and Arabs.","Medium","Army Formation, Alliance, Power","Shahnameh by Ferdowsi","Zahhak, Army, Iranians, Arabs, Heroes"
492,"Shahnameh","سقوط جمشید","سوی تخت جمشید بنهاد روی / چو انگشتری کرد گیتی بروی","He turned toward Jamshid’s throne / Seized the world as if it were his own","ضحاک به کجا رفت؟","Where did Zahhak go?","به سمت تخت جمشید","Toward Jamshid’s throne","ضحاک مستقیماً به سمت تخت جمشید حرکت کرد تا جهان را تسخیر کند.","Zahhak marched directly toward Jamshid’s throne to seize the world.","Medium","Conquest, Throne, Ambition","Shahnameh by Ferdowsi","Zahhak, Jamshid, Throne, Conquest"
493,"Shahnameh","سقوط جمشید","چو جمشید را بخت شد کندرو / به تنگ اندر آمد جهاندار نو","When Jamshid saw fortune turn / He knew his reign was doomed to burn","جمشید چه تصمیمی گرفت؟","What decision did Jamshid make?","فرار کرد","He fled","جمشید با دیدن تغییر بخت، تصمیم به فرار گرفت.","Seeing his fortune turn, Jamshid decided to flee.","Medium","Flight, Defeat, Surrender","Shahnameh by Ferdowsi","Jamshid, Flight, Fortune, Defeat"
494,"Shahnameh","سقوط جمشید","برفت و بدو داد تخت و کلاه / بزرگی و دیهیم و گنج و سپاه","He fled, surrendered throne and crown / Wealth, land, and army — all cast down","جمشید چه چیزهایی را برای ضحاک گذاشت؟","What did Jamshid leave for Zahhak?","تاج و تخت، ثروت، سرزمین و سپاه","Crown, throne, wealth, land, and army","جمشید تمام دارایی‌ها و قدرت خود را برای ضحاک رها کرد.","Jamshid abandoned all his wealth, land, and army to Zahhak.","Medium","Surrender, Abdication, Legacy","Shahnameh by Ferdowsi","Jamshid, Zahhak, Abdication, Throne, Wealth"
495,"Shahnameh","سقوط جمشید","چو صد سالش اندر جهان کس ندید / بر او نام شاهی و او ناپدید","For a hundred years none saw his face / Though called king, he vanished without trace","جمشید پس از فرار چه کرد؟","What did Jamshid do after fleeing?","صد سال پنهان ماند","He hid for a hundred years","جمشید صد سال در پنهانی گذراند و کسی او را ندید.","Jamshid spent a hundred years in hiding; no one saw him.","Medium","Hiding, Exile, Disappearance","Shahnameh by Ferdowsi","Jamshid, Hiding, Exile, Vanishing"
